x-axis,1,2
second,Volt,Volt
+46.172500E-06,-2.967336651638E+00,-4.912060248896E+00
+46.175000E-06,-2.756281377525E+00,-4.984924569726E+00
+46.177500E-06,-2.396984898955E+00,-4.937185876772E+00
+46.180000E-06,-2.128140680731E+00,-4.904522560537E+00
+46.182500E-06,-2.075376862199E+00,-4.896984872178E+00
+46.185000E-06,-1.846733648570E+00,-4.824120551348E+00
+46.187500E-06,-1.640703500018E+00,-4.871859244301E+00
+46.190000E-06,-1.472361793281E+00,-4.972361755788E+00
+46.192500E-06,-1.198492449478E+00,-4.904522560537E+00
+46.195000E-06,-1.097989937992E+00,-4.711055225943E+00
+46.197500E-06,-1.045226119459E+00,-4.198492417353E+00
+46.200000E-06,-1.045226119459E+00,-3.625628101891E+00
+46.202500E-06,-876.884412722E-03,-3.251256246602E+00
+46.205000E-06,-776.381901235E-03,-2.758793940307E+00
+46.207500E-06,-675.879389749E-03,-2.510050224382E+00
+46.210000E-06,-507.537683012E-03,-2.208542689922E+00
+46.212500E-06,-482.412055135E-03,-2.067839173842E+00
+46.215000E-06,-482.412055135E-03,-1.821608020694E+00
+46.217500E-06,-482.412055135E-03,-1.625628123302E+00
+46.220000E-06,-414.572859884E-03,-1.459798979343E+00
+46.222500E-06,-241.206027567E-03,-1.198492449479E+00
+46.225000E-06,-213.567836912E-03,-1.097989937992E+00
+46.227500E-06,-160.804018378E-03,-1.283919584223E+00
+46.230000E-06,-160.804018378E-03,-1.718592946405E+00
+46.232500E-06,-168.341706736E-03,-2.178391936465E+00
+46.235000E-06,-213.567836912E-03,-2.444723591883E+00
+46.237500E-06,-113.065325426E-03,-2.861809014572E+00
+46.240000E-06,-12.562813939E-03,-2.894472330809E+00
+46.242500E-06,-80.402009189E-03,-3.150753735092E+00
+46.245000E-06,-80.402009189E-03,-3.296482376754E+00
+46.247500E-06,-80.402009189E-03,-3.439698455612E+00
+46.250000E-06,-80.402009189E-03,-3.537688404322E+00
+46.252500E-06,+7.537688358E-03,-3.866834129436E+00
+46.255000E-06,+52.763818534E-03,-3.939698450267E+00
+46.257500E-06,-95.477385904E-03,-3.987437143220E+00
+46.260000E-06,-160.804018378E-03,-3.884422068958E+00
+46.262500E-06,-145.728641663E-03,-3.404522576630E+00
+46.265000E-06,+0.0E+00,-2.811557758844E+00
+46.267500E-06,+47.738692952E-03,-2.462311531433E+00
+46.270000E-06,+80.402009189E-03,-2.195979875986E+00
+46.272500E-06,+7.537688357E-03,-1.907035155467E+00
+46.275000E-06,+80.402009189E-03,-1.688442192972E+00
+46.277500E-06,-62.814069666E-03,-1.592964807068E+00
+46.280000E-06,-160.804018378E-03,-1.527638174593E+00
+46.282500E-06,+7.537688357E-03,-1.263819081955E+00
+46.285000E-06,+52.763818535E-03,-1.017587928804E+00
+46.287500E-06,+47.738692952E-03,-869.346724366E-03
+46.290000E-06,+80.402009189E-03,-804.020091891E-03
+46.292500E-06,+72.864320832E-03,-1.025125617125E+00
+46.295000E-06,+27.638190654E-03,-1.718592946399E+00
+46.297500E-06,+80.402009189E-03,-2.120602992345E+00
+46.300000E-06,+148.241204438E-03,-2.590452233539E+00
+46.302500E-06,+160.804018378E-03,-2.733668312430E+00
+46.305000E-06,+105.527637070E-03,-2.788944693738E+00
+46.307500E-06,+0.0E+00,-3.085427102613E+00
+46.310000E-06,-67.839195248E-03,-3.283919562814E+00
+46.312500E-06,-72.864320833E-03,-3.407035139369E+00
+46.315000E-06,+27.638190654E-03,-3.726130613354E+00
+46.317500E-06,+80.402009189E-03,-3.778894431889E+00
+46.320000E-06,+12.562813941E-03,-3.914572822385E+00
+46.322500E-06,-72.864320833E-03,-3.917085385198E+00
+46.325000E-06,-55.276381307E-03,-3.505025088125E+00
+46.327500E-06,-113.065325427E-03,-2.944723586573E+00
+46.330000E-06,-12.562813941E-03,-2.610552735876E+00
+46.332500E-06,+0.0E+00,-2.243718568940E+00
+46.335000E-06,+27.638190653E-03,-2.060301485493E+00
+46.337500E-06,+80.402009189E-03,-1.849246211350E+00
+46.340000E-06,+12.562813941E-03,-1.713567820854E+00
+46.342500E-06,-72.864320833E-03,-1.585427118715E+00
+46.345000E-06,+0.0E+00,-1.339195965562E+00
+46.347500E-06,+0.0E+00,-1.143216068175E+00
+46.350000E-06,+0.0E+00,-977.386924211E-03
+46.352500E-06,+80.402009189E-03,-876.884412725E-03
+46.355000E-06,+80.402009189E-03,-942.211045156E-03
+46.357500E-06,+32.663316239E-03,-1.301507523737E+00
+46.360000E-06,+67.839195247E-03,-1.841708522947E+00
+46.362500E-06,+72.864320834E-03,-2.120602992339E+00
+46.365000E-06,+27.638190653E-03,-2.522613038285E+00
+46.367500E-06,+80.402009189E-03,-2.781407005380E+00
+46.370000E-06,+12.562813942E-03,-3.017587907361E+00
+46.372500E-06,+7.537688355E-03,-3.150753735087E+00
+46.375000E-06,+52.763818537E-03,-3.351758758059E+00
+46.377500E-06,+0.0E+00,-3.552763781032E+00
+46.380000E-06,+0.0E+00,-3.685929608758E+00
+46.382500E-06,+80.402009189E-03,-3.881909506143E+00
+46.385000E-06,+80.402009189E-03,-4.045226087341E+00
+46.387500E-06,+80.402009189E-03,-3.844221064368E+00
+46.390000E-06,+12.562813942E-03,-3.304020065162E+00
+46.392500E-06,-80.402009189E-03,-2.806532633265E+00
+46.395000E-06,-25.125627885E-03,-2.540200977866E+00
+46.397500E-06,+32.663316240E-03,-2.123115555157E+00
+46.400000E-06,+67.839195247E-03,-2.090452238917E+00
+46.402500E-06,+80.402009189E-03,-1.826633146286E+00
+46.405000E-06,+52.763818537E-03,-1.580401993131E+00
+46.407500E-06,-47.738692949E-03,-1.479899481644E+00
+46.410000E-06,-12.562813943E-03,-1.311557774912E+00
+46.412500E-06,+80.402009189E-03,-1.045226119459E+00
+46.415000E-06,+80.402009189E-03,-989.949738155E-03
+46.417500E-06,+80.402009189E-03,-836.683408132E-03
+46.420000E-06,+12.562813943E-03,-1.211055263368E+00
+46.422500E-06,+0.0E+00,-1.396984909632E+00
+46.425000E-06,+0.0E+00,-1.909547718183E+00
+46.427500E-06,+0.0E+00,-2.379396959433E+00
+46.430000E-06,+67.839195246E-03,-2.615577861412E+00
+46.432500E-06,+80.402009189E-03,-2.902010019163E+00
+46.435000E-06,+80.402009189E-03,-3.002512530649E+00
+46.437500E-06,+32.663316241E-03,-3.198492428032E+00
+46.440000E-06,+67.839195246E-03,-3.364321572000E+00
+46.442500E-06,+80.402009189E-03,-3.479899460194E+00
+46.445000E-06,+80.402009189E-03,-3.726130613351E+00
+46.447500E-06,+32.663316241E-03,-3.874371817786E+00
+46.450000E-06,+67.839195245E-03,-4.007537645513E+00
+46.452500E-06,+57.788944128E-03,-3.879396943439E+00
+46.455000E-06,-133.165827727E-03,-3.185929614151E+00
+46.457500E-06,-32.663316241E-03,-2.783919568206E+00
+46.460000E-06,+0.0E+00,-2.449748717505E+00
+46.462500E-06,+80.402009189E-03,-2.236180880589E+00
+46.465000E-06,+52.763818539E-03,-2.007537666966E+00
+46.467500E-06,+0.0E+00,-1.706030132506E+00
+46.470000E-06,-67.839195245E-03,-1.540200988538E+00
+46.472500E-06,-80.402009189E-03,-1.344221091156E+00
+46.475000E-06,-52.763818539E-03,-1.097989937997E+00
+46.477500E-06,+0.0E+00,-997.487426511E-03
+46.480000E-06,+67.839195245E-03,-829.145719780E-03
+46.482500E-06,+80.402009189E-03,-891.959789433E-03
+46.485000E-06,+52.763818539E-03,-1.130653254171E+00
+46.487500E-06,+47.738692947E-03,-1.781407016036E+00
+46.490000E-06,+12.562813944E-03,-2.213567815462E+00
+46.492500E-06,+7.537688353E-03,-2.587939670758E+00
+46.495000E-06,+80.402009189E-03,-2.788944693730E+00
+46.497500E-06,+80.402009189E-03,-2.894472330809E+00
+46.500000E-06,+12.562813945E-03,-3.165829111786E+00
+46.502500E-06,-7.537688353E-03,-3.238693432623E+00
+46.505000E-06,-80.402009189E-03,-3.484924585782E+00
+46.507500E-06,+15.075376705E-03,-3.728643176110E+00
+46.510000E-06,+148.241204433E-03,-3.859296441078E+00
+46.512500E-06,+153.266330026E-03,-3.874371817783E+00
+46.515000E-06,+52.763818540E-03,-3.964824078157E+00
+46.517500E-06,-47.738692947E-03,-3.620602976344E+00
+46.520000E-06,-80.402009189E-03,-3.050251223668E+00
+46.522500E-06,+72.864320837E-03,-2.412060275674E+00
+46.525000E-06,+27.638190649E-03,-2.273869322427E+00
+46.527500E-06,+80.402009189E-03,-1.962311536782E+00
+46.530000E-06,+12.562813945E-03,-1.793969830051E+00
+46.532500E-06,-80.402009189E-03,-1.680904504620E+00
+46.535000E-06,-80.402009189E-03,-1.552763802484E+00
+46.537500E-06,+15.075376704E-03,-1.351758779512E+00
+46.540000E-06,+80.402009189E-03,-1.082914561295E+00
+46.542500E-06,+80.402009189E-03,-964.824110270E-03
+46.545000E-06,+52.763818540E-03,-909.547728972E-03
+46.547500E-06,+0.0E+00,-994.974863676E-03
+46.550000E-06,+0.0E+00,-1.600502495352E+00
+46.552500E-06,+72.864320838E-03,-1.967336662297E+00
+46.555000E-06,+0.0E+00,-2.359296457133E+00
+46.557500E-06,+47.738692946E-03,-2.603015047458E+00
+46.560000E-06,+80.402009189E-03,-2.801507507674E+00
+46.562500E-06,+80.402009189E-03,-2.982412028349E+00
+46.565000E-06,+52.763818541E-03,-3.165829111781E+00
+46.567500E-06,-47.738692946E-03,-3.424623078889E+00
+46.570000E-06,-12.562813946E-03,-3.525125590376E+00
+46.572500E-06,+72.864320838E-03,-3.713567799402E+00
+46.575000E-06,+0.0E+00,-3.886934631727E+00
+46.577500E-06,+47.738692946E-03,-3.939698450267E+00
+46.580000E-06,+12.562813946E-03,-3.804020059782E+00
+46.582500E-06,-72.864320838E-03,-3.258793935000E+00
+46.585000E-06,+27.638190648E-03,-2.756281377568E+00
+46.587500E-06,+80.402009189E-03,-2.396984898972E+00
+46.590000E-06,+80.402009189E-03,-2.128140680757E+00
+46.592500E-06,+80.402009189E-03,-1.841708522999E+00
+46.595000E-06,+52.763818541E-03,-1.713567820865E+00
+46.597500E-06,+0.0E+00,-1.512562797892E+00
+46.600000E-06,+0.0E+00,-1.379396970162E+00
+46.602500E-06,+80.402009189E-03,-1.190954761136E+00
+46.605000E-06,+52.763818541E-03,-989.949738163E-03
+46.607500E-06,+0.0E+00,-788.944715191E-03
+46.610000E-06,+67.839195242E-03,-859.296473186E-03
+46.612500E-06,+80.402009189E-03,-1.228643202888E+00
+46.615000E-06,+52.763818542E-03,-1.585427118642E+00
+46.617500E-06,+47.738692945E-03,-1.992462290184E+00
+46.620000E-06,+12.562813947E-03,-2.565326605611E+00
+46.622500E-06,+7.537688350E-03,-2.748743689130E+00
+46.625000E-06,+80.402009189E-03,-2.922110521456E+00
+46.627500E-06,+32.663316245E-03,-3.022613032942E+00
+46.630000E-06,+0.0E+00,-3.190954739670E+00
+46.632500E-06,+7.537688350E-03,-3.391959762643E+00
+46.635000E-06,+108.040199836E-03,-3.592964785616E+00
+46.637500E-06,+160.804018378E-03,-3.793969808589E+00
+46.640000E-06,+160.804018378E-03,-3.994974831561E+00
+46.642500E-06,+138.190953329E-03,-3.982412017708E+00
+46.645000E-06,-108.040199836E-03,-3.507537650923E+00
+46.647500E-06,-65.326632490E-03,-3.057788912034E+00
+46.650000E-06,+0.0E+00,-2.690954745085E+00
+46.652500E-06,+72.864320840E-03,-2.251256257296E+00
+46.655000E-06,+27.638190647E-03,-2.113065304062E+00
+46.657500E-06,+80.402009189E-03,-1.849246211350E+00
+46.660000E-06,+12.562813948E-03,-1.645728625627E+00
+46.662500E-06,+80.402009189E-03,-1.505025109546E+00
+46.665000E-06,+52.763818543E-03,-1.231155765733E+00
+46.667500E-06,+0.0E+00,-1.077889435704E+00
+46.670000E-06,+135.678390482E-03,-909.547728977E-03
+46.672500E-06,+72.864320840E-03,-804.020091891E-03
+46.675000E-06,-110.552762585E-03,-886.934663830E-03
+46.677500E-06,-655.778887361E-03,-1.379396970063E+00
+46.680000E-06,-1.155778882043E+00,-1.947236159986E+00
+46.682500E-06,-1.354271342165E+00,-2.135678369010E+00
+46.685000E-06,-2.065326611020E+00,-2.600502484698E+00
+46.687500E-06,-2.361809019880E+00,-2.796482382071E+00
+46.690000E-06,-2.560301480103E+00,-2.962311526049E+00
+46.692500E-06,-2.756281377476E+00,-3.070351725884E+00
+46.695000E-06,-3.030150721289E+00,-3.271356748857E+00
+46.697500E-06,-3.183417051319E+00,-3.424623078886E+00
+46.700000E-06,-3.419597953286E+00,-3.592964785613E+00
+46.702500E-06,-3.625628101859E+00,-3.866834129427E+00
+46.705000E-06,-3.753768803991E+00,-3.994974831559E+00
+46.707500E-06,-3.907035134021E+00,-4.100502468646E+00
+46.710000E-06,-4.075376840747E+00,-4.032663273406E+00
+46.712500E-06,-4.188442166183E+00,-4.180904477835E+00
+46.715000E-06,-4.261306487024E+00,-4.208542668480E+00
+46.717500E-06,-4.309045179966E+00,-4.309045179966E+00
+46.720000E-06,-4.409547691453E+00,-4.409547691453E+00
+46.722500E-06,-4.429648193750E+00,-4.502512514591E+00
+46.725000E-06,-4.530150705236E+00,-4.502512514591E+00
+46.727500E-06,-4.535175830838E+00,-4.550251207534E+00
+46.730000E-06,-4.570351709831E+00,-4.582914523780E+00
+46.732500E-06,-4.663316532969E+00,-4.597989900476E+00
+46.735000E-06,-4.718592914259E+00,-4.743718542159E+00
+46.737500E-06,-4.824120551348E+00,-4.743718542159E+00
+46.740000E-06,-4.756281356108E+00,-4.675879346919E+00
+46.742500E-06,-4.743718542159E+00,-4.597989900475E+00
+46.745000E-06,-4.771356732803E+00,-4.716080351514E+00
+46.747500E-06,-4.871859244290E+00,-4.758793918854E+00
+46.750000E-06,-4.768844170058E+00,-4.824120551348E+00
+46.752500E-06,-4.824120551348E+00,-4.896984872190E+00
+46.755000E-06,-4.851758741992E+00,-4.796482360703E+00
+46.757500E-06,-4.904522560537E+00,-4.743718542159E+00
+46.760000E-06,-4.836683365298E+00,-4.811557737398E+00
+46.762500E-06,-4.984924569726E+00,-4.831658239695E+00
+46.765000E-06,-4.984924569726E+00,-4.904522560537E+00
+46.767500E-06,-4.984924569726E+00,-4.856783867595E+00
+46.770000E-06,-4.984924569726E+00,-4.824120551348E+00
+46.772500E-06,-4.977386881379E+00,-4.816582863001E+00
+46.775000E-06,-4.932160751181E+00,-4.771356732803E+00
+46.777500E-06,-4.937185876785E+00,-4.919597937231E+00
+46.780000E-06,-4.972361755775E+00,-4.984924569726E+00
+46.782500E-06,-4.992462258073E+00,-4.904522560537E+00
+46.785000E-06,-5.065326578915E+00,-4.904522560537E+00
+46.787500E-06,-5.017587885974E+00,-4.856783867596E+00
+46.790000E-06,-4.984924569726E+00,-4.891959746586E+00
+46.792500E-06,-4.977386881379E+00,-4.904522560537E+00
+46.795000E-06,-4.959798941824E+00,-4.932160751181E+00
+46.797500E-06,-5.065326578915E+00,-4.937185876785E+00
+46.800000E-06,-4.997487383677E+00,-4.904522560537E+00
+46.802500E-06,-4.984924569726E+00,-4.859296430459E+00
+46.805000E-06,-4.984924569726E+00,-4.311557742828E+00
+46.807500E-06,-4.984924569726E+00,-3.957286389823E+00
+46.810000E-06,-4.984924569726E+00,-3.113065293460E+00
+46.812500E-06,-4.992462258072E+00,-2.856783889078E+00
+46.815000E-06,-5.065326578915E+00,-2.492462284863E+00
+46.817500E-06,-5.017587885975E+00,-2.301507513101E+00
+46.820000E-06,-4.984924569726E+00,-2.170854248106E+00
+46.822500E-06,-4.904522560537E+00,-1.841708523004E+00
+46.825000E-06,-4.932160751180E+00,-1.713567820875E+00
+46.827500E-06,-4.984924569726E+00,-1.464824104962E+00
+46.830000E-06,-5.120602960201E+00,-1.231155765740E+00
+46.832500E-06,-5.145728588104E+00,-1.118090440302E+00
+46.835000E-06,-5.062814016176E+00,-1.183417072673E+00
+46.837500E-06,-4.904522560537E+00,-1.733668323045E+00
+46.840000E-06,-4.904522560537E+00,-2.133165806251E+00
+46.842500E-06,-4.984924569726E+00,-2.354271331521E+00
+46.845000E-06,-5.012562760369E+00,-2.655778865980E+00
+46.847500E-06,-5.113065271855E+00,-2.861809014559E+00
+46.850000E-06,-5.077889392867E+00,-3.030150721283E+00
+46.852500E-06,-5.050251202225E+00,-3.231155744256E+00
+46.855000E-06,-4.904522560537E+00,-3.432160767228E+00
+46.857500E-06,-4.999999946416E+00,-3.633165790201E+00
+46.860000E-06,-5.065326578915E+00,-3.766331617937E+00
+46.862500E-06,-5.065326578915E+00,-3.801507496924E+00
+46.865000E-06,-5.065326578915E+00,-4.020100459456E+00
+46.867500E-06,-5.065326578915E+00,-3.972361766517E+00
+46.870000E-06,-5.065326578915E+00,-3.600502474084E+00
+46.872500E-06,-4.984924569726E+00,-2.856783889084E+00
+46.875000E-06,-5.012562760368E+00,-2.464824094221E+00
+46.877500E-06,-5.065326578915E+00,-2.268844196856E+00
+46.880000E-06,-5.065326578915E+00,-2.035175857633E+00
+46.882500E-06,-5.138190899760E+00,-1.914572843850E+00
+46.885000E-06,-5.037688388273E+00,-1.713567820877E+00
+46.887500E-06,-4.984924569726E+00,-1.560301490843E+00
+46.890000E-06,-4.917085374490E+00,-1.188442198412E+00
+46.892500E-06,-5.065326578915E+00,-964.824110270E-03
+46.895000E-06,-5.065326578915E+00,-909.547728986E-03
+46.897500E-06,-5.065326578915E+00,-804.020091891E-03
+46.900000E-06,-5.065326578915E+00,-871.859287127E-03
+46.902500E-06,-4.984924569726E+00,-1.477386918781E+00
+46.905000E-06,-4.957286379085E+00,-1.879396964727E+00
+46.907500E-06,-4.999999946414E+00,-2.329145703611E+00
+46.910000E-06,-5.065326578915E+00,-2.628140675335E+00
+46.912500E-06,-5.057788890571E+00,-2.756281377462E+00
+46.915000E-06,-4.984924569726E+00,-3.002512530639E+00
+46.917500E-06,-5.032663262664E+00,-3.198492428002E+00
+46.920000E-06,-4.929648188444E+00,-3.364321571990E+00
+46.922500E-06,-4.992462258070E+00,-3.545226092665E+00
+46.925000E-06,-5.065326578915E+00,-3.701004985434E+00
+46.927500E-06,-5.065326578915E+00,-3.907035134016E+00
+46.930000E-06,-5.065326578915E+00,-4.007537645503E+00
+46.932500E-06,-4.999999946413E+00,-3.645728604295E+00
+46.935000E-06,-5.145728588104E+00,-3.080401977094E+00
+46.937500E-06,-5.097989895166E+00,-2.783919568246E+00
+46.940000E-06,-4.997487383680E+00,-2.381909522300E+00
+46.942500E-06,-5.072864267259E+00,-2.148241183076E+00
+46.945000E-06,-5.145728588104E+00,-1.874371839258E+00
+46.947500E-06,-5.050251202229E+00,-1.721105509223E+00
+46.950000E-06,-4.917085374491E+00,-1.484924607266E+00
+46.952500E-06,-4.904522560537E+00,-1.359296467872E+00
+46.955000E-06,-4.959798941818E+00,-1.203517575105E+00
+46.957500E-06,-5.065326578915E+00,-997.487426521E-03
+46.960000E-06,-5.201004969385E+00,-896.984915035E-03
+46.962500E-06,-5.050251202229E+00,-849.246221949E-03
+46.965000E-06,-4.904522560537E+00,-1.341708528306E+00
+46.967500E-06,-4.856783867599E+00,-1.638190937154E+00
+46.970000E-06,-4.891959746582E+00,-2.040200983100E+00
+46.972500E-06,-5.072864267258E+00,-2.427135652359E+00
+46.975000E-06,-5.145728588104E+00,-2.655778865972E+00
+46.977500E-06,-5.097989895167E+00,-2.861809014557E+00
+46.980000E-06,-4.997487383681E+00,-3.030150721278E+00
+46.982500E-06,-4.992462258069E+00,-3.238693432593E+00
+46.985000E-06,-5.065326578915E+00,-3.484924585772E+00
+46.987500E-06,-5.065326578915E+00,-3.680904483133E+00
+46.990000E-06,-4.997487383681E+00,-3.846733627123E+00
+46.992500E-06,-5.065326578915E+00,-3.939698450267E+00
+46.995000E-06,-5.065326578915E+00,-3.801507497069E+00
+46.997500E-06,-5.065326578915E+00,-3.251256246701E+00
+47.000000E-06,-5.065326578915E+00,-2.783919568251E+00
+47.002500E-06,-4.984924569726E+00,-2.404522587332E+00
+47.005000E-06,-5.012562760365E+00,-2.248743694567E+00
+47.007500E-06,-5.017587885979E+00,-1.994974853044E+00
+47.010000E-06,-5.052763764960E+00,-1.793969830071E+00
+47.012500E-06,-5.057788890573E+00,-1.673366816288E+00
+47.015000E-06,-4.929648188448E+00,-1.472361793315E+00
+47.017500E-06,-4.919597937221E+00,-1.223618077406E+00
+47.020000E-06,-5.052763764960E+00,-989.949738181E-03
+47.022500E-06,-5.065326578915E+00,-949.748733586E-03
+47.025000E-06,-5.037688388276E+00,-748.743710613E-03
+47.027500E-06,-4.937185876790E+00,-786.432152322E-03
+47.030000E-06,-4.836683365303E+00,-1.630653248648E+00
+47.032500E-06,-4.919597937220E+00,-1.959798973905E+00
+47.035000E-06,-5.065326578915E+00,-2.334170829212E+00
+47.037500E-06,-5.017587885979E+00,-2.635678363671E+00
+47.040000E-06,-4.984924569726E+00,-2.869346702897E+00
+47.042500E-06,-4.992462258067E+00,-3.062814037528E+00
+47.045000E-06,-5.065326578915E+00,-3.163316549015E+00
+47.047500E-06,-5.017587885979E+00,-3.263819060501E+00
+47.050000E-06,-4.984924569726E+00,-3.499999962453E+00
+47.052500E-06,-5.065326578915E+00,-3.640703478534E+00
+47.055000E-06,-5.037688388277E+00,-3.886934631717E+00
+47.057500E-06,-4.984924569726E+00,-3.939698450267E+00
+47.060000E-06,-4.984924569726E+00,-3.668341669336E+00
+47.062500E-06,-4.984924569726E+00,-3.251256246709E+00
+47.065000E-06,-5.012562760364E+00,-2.786432130981E+00
+47.067500E-06,-5.065326578915E+00,-2.494974847754E+00
+47.070000E-06,-5.133165774148E+00,-2.263819071252E+00
+47.072500E-06,-4.977386881385E+00,-1.922110532198E+00
+47.075000E-06,-4.932160751175E+00,-1.793969830074E+00
+47.077500E-06,-4.984924569726E+00,-1.592964807101E+00
+47.080000E-06,-4.984924569726E+00,-1.459798979361E+00
+47.082500E-06,-5.065326578915E+00,-1.045226119459E+00
+47.085000E-06,-5.065326578915E+00,-1.017587928821E+00
+47.087500E-06,-5.065326578915E+00,-964.824110270E-03
+47.090000E-06,-4.929648188451E+00,-829.145719805E-03
+47.092500E-06,-4.896984872197E+00,-1.170854258689E+00
+47.095000E-06,-4.824120551348E+00,-1.635678374420E+00
+47.097500E-06,-4.919597937217E+00,-1.974874350580E+00
+47.100000E-06,-4.984924569726E+00,-2.374371833802E+00
+47.102500E-06,-5.065326578915E+00,-2.660803991581E+00
+47.105000E-06,-5.065326578915E+00,-2.816582884342E+00
+47.107500E-06,-5.017587885981E+00,-3.022613032932E+00
+47.110000E-06,-4.917085374494E+00,-3.326633130114E+00
+47.112500E-06,-4.904522560537E+00,-3.464824083472E+00
+47.115000E-06,-4.932160751174E+00,-3.592964785596E+00
+47.117500E-06,-5.032663262660E+00,-3.793969808569E+00
+47.120000E-06,-5.065326578915E+00,-3.859296441078E+00
+47.122500E-06,-4.984924569726E+00,-3.924623073588E+00
+47.125000E-06,-4.984924569726E+00,-3.585427097431E+00
+47.127500E-06,-4.984924569726E+00,-3.120602981697E+00
+47.130000E-06,-4.984924569726E+00,-2.512562787336E+00
+47.132500E-06,-4.984924569726E+00,-2.243718568956E+00
+47.135000E-06,-5.012562760363E+00,-2.060301485560E+00
+47.137500E-06,-5.017587885981E+00,-1.849246211350E+00
+47.140000E-06,-4.984924569726E+00,-1.713567820888E+00
+47.142500E-06,-4.984924569726E+00,-1.447236165404E+00
+47.145000E-06,-4.984924569726E+00,-1.336683402858E+00
+47.147500E-06,-5.032663262660E+00,-1.077889435714E+00
+47.150000E-06,-5.065326578915E+00,-977.386924228E-03
+47.152500E-06,-5.138190899765E+00,-876.884412741E-03
+47.155000E-06,-4.954773816370E+00,-886.934663800E-03
+47.157500E-06,-4.361808998691E+00,-1.474874355860E+00
+47.160000E-06,-3.896984882953E+00,-1.836683397392E+00
+47.162500E-06,-3.484924585950E+00,-2.070351736439E+00
+47.165000E-06,-2.919597958726E+00,-2.680904493877E+00
+47.167500E-06,-2.670854242820E+00,-2.829145698297E+00
+47.170000E-06,-2.437185903591E+00,-2.962311526039E+00
+47.172500E-06,-2.301507513130E+00,-3.070351725864E+00
+47.175000E-06,-1.954773848457E+00,-3.271356748837E+00
+47.177500E-06,-1.706030132551E+00,-3.520100464743E+00
+47.180000E-06,-1.608040183783E+00,-3.685929608741E+00
+47.182500E-06,-1.278894458688E+00,-3.866834129417E+00
+47.185000E-06,-1.178391947201E+00,-3.967336640903E+00
+47.187500E-06,-1.125628128648E+00,-3.924623073591E+00
+47.190000E-06,-1.193467323878E+00,-3.520100464928E+00
+47.192500E-06,-1.045226119459E+00,-2.871859265794E+00
+47.195000E-06,-962.311547552E-03,-2.570351731335E+00
+47.197500E-06,-708.542706026E-03,-2.221105503943E+00
+47.200000E-06,-643.216073513E-03,-2.022613043687E+00
+47.202500E-06,-555.276375986E-03,-1.826633146336E+00
+47.205000E-06,-510.050245770E-03,-1.608040183783E+00
+47.207500E-06,-562.814064324E-03,-1.512562797918E+00
+47.210000E-06,-359.296478635E-03,-1.243718579715E+00
+47.212500E-06,-248.743715905E-03,-1.030150742783E+00
+47.215000E-06,-293.969846122E-03,-884.422101080E-03
